Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_local_scale,environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study,host_common_name,Host_Diet,host_genotype,host_intranasal_treatment,host_sex,host_subject_id,host_strain,neg_cont_type,pos_cont_type
SRR29055131,AMPLICON,502,7865838,PRJNA1111477,SAMN41393493,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4427619,DUKE UNIVERSITY,2022-02-28,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579759,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,59,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-667_Week_10_Label59,59,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-667,C57BL/6,,
SRR29055132,AMPLICON,502,10675030,PRJNA1111477,SAMN41393489,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6141252,DUKE UNIVERSITY,2022-02-28,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579758,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,58,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-665_Week_10_Label58,58,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-665,C57BL/6,,
SRR29055133,AMPLICON,502,11845192,PRJNA1111477,SAMN41393471,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6670024,DUKE UNIVERSITY,2022-02-17,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579757,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,57,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-652_Week_10_Label57,57,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-652,C57BL/6,,
SRR29055134,AMPLICON,502,4245916,PRJNA1111477,SAMN41393663,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2538152,DUKE UNIVERSITY,2022-02-28,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Lung,not applicable,SRX24579756,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-664,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Lung Tissue_JI-664_Week_13_LabelJI-664,JI-664,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-664,,,
SRR29055135,AMPLICON,502,1489936,PRJNA1111477,SAMN41393661,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,950055,DUKE UNIVERSITY,2022-02-28,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Lung,not applicable,SRX24579755,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-662,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Lung Tissue_JI-662_Week_13_LabelJI-662,JI-662,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-662,,,
SRR29055136,AMPLICON,502,28614,PRJNA1111477,SAMN41393660,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,83602,DUKE UNIVERSITY,2022-02-28,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Lung,not applicable,SRX24579754,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-661,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Lung Tissue_JI-661_Week_13_LabelJI-661,JI-661,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-661,,,
SRR29055137,AMPLICON,502,51377692,PRJNA1111477,SAMN41393659,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,30827888,DUKE UNIVERSITY,2022-02-24,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Lung,not applicable,SRX24579753,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-660,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-660_Week_10_LabelJI-660,JI-660,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-660,,,
SRR29055138,AMPLICON,502,62356934,PRJNA1111477,SAMN41393658,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,37392028,DUKE UNIVERSITY,2022-02-24,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Lung,not applicable,SRX24579752,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-659,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-659_Week_10_LabelJI-659,JI-659,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-659,,,
SRR29055139,AMPLICON,502,3465808,PRJNA1111477,SAMN41393657,"MIGS/MIMS/MIMARKS.host-associated,MIMARKS.survey",not applicable,2119091,DUKE UNIVERSITY,2022-02-24,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Lung,not applicable,SRX24579751,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-658,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-658_Week_10_LabelJI-658,JI-658,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-658,,,
SRR29055140,AMPLICON,502,12145890,PRJNA1111477,SAMN41393656,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7213930,DUKE UNIVERSITY,2022-02-24,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Lung,not applicable,SRX24579750,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-657,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-657_Week_10_LabelJI-657,JI-657,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-657,,,
SRR29055141,AMPLICON,502,57268662,PRJNA1111477,SAMN41393655,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,32950356,DUKE UNIVERSITY,2022-02-24,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Lung,not applicable,SRX24579749,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-656,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-656_Week_10_LabelJI-656,JI-656,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-656,,,
SRR29055142,AMPLICON,502,23508660,PRJNA1111477,SAMN41393654,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,13811009,DUKE UNIVERSITY,2022-02-24,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Lung,not applicable,SRX24579748,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-655,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-655_Week_10_LabelJI-655,JI-655,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-655,,,
SRR29055143,AMPLICON,502,16735676,PRJNA1111477,SAMN41393476,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,9044943,DUKE UNIVERSITY,2022-02-24,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579747,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,24,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-657_Week_10_Label24,24,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-657,C57BL/6,,
SRR29055144,AMPLICON,502,21045848,PRJNA1111477,SAMN41393653,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,11959597,DUKE UNIVERSITY,2022-02-24,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Lung,not applicable,SRX24579746,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-654,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-654_Week_10_LabelJI-654,JI-654,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-654,,,
SRR29055145,AMPLICON,502,1095364,PRJNA1111477,SAMN41393652,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,778729,DUKE UNIVERSITY,2022-02-24,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Lung,not applicable,SRX24579745,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-653,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-653_Week_10_LabelJI-653,JI-653,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-653,,,
SRR29055146,AMPLICON,502,21255684,PRJNA1111477,SAMN41393651,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,12100274,DUKE UNIVERSITY,2022-02-14,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Lung,not applicable,SRX24579744,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-652,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-652_Week_10_LabelJI-652,JI-652,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-652,,,
SRR29055147,AMPLICON,502,11428030,PRJNA1111477,SAMN41393650,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7004058,DUKE UNIVERSITY,2022-02-17,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Lung,not applicable,SRX24579743,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-651,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-651_Week_10_LabelJI-651,JI-651,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-651,,,
SRR29055148,AMPLICON,502,4819200,PRJNA1111477,SAMN41393649,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3115191,DUKE UNIVERSITY,2022-02-17,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Lung,not applicable,SRX24579742,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-650,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-650_Week_10_LabelJI-650,JI-650,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-650,,,
SRR29055149,AMPLICON,502,9622838,PRJNA1111477,SAMN41393648,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5778096,DUKE UNIVERSITY,2022-02-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Lung,not applicable,SRX24579741,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-649,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-649_Week_10_LabelJI-649,JI-649,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-649,,,
SRR29055150,AMPLICON,502,16910874,PRJNA1111477,SAMN41393647,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,9994458,DUKE UNIVERSITY,2022-02-17,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Lung,not applicable,SRX24579740,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-648,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-648_Week_10_LabelJI-648,JI-648,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-648,,,
SRR29055151,AMPLICON,502,12926500,PRJNA1111477,SAMN41393646,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7508419,DUKE UNIVERSITY,2022-02-17,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Lung,not applicable,SRX24579739,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-647,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-647_Week_10_LabelJI-647,JI-647,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-647,,,
SRR29055152,AMPLICON,502,21125164,PRJNA1111477,SAMN41393645,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,12757267,DUKE UNIVERSITY,2022-02-07,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Lung,not applicable,SRX24579738,USA,North America,USA:Durham,Mus musculus C57BL/6,Illumina MiSeq,36.01 N 78.94 W,JI-646,PAIRED,PCR,GENOMIC,lung metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Lung Tissue_JI-646_Week_10_LabelJI-646,JI-646,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-646,,,
SRR29055153,AMPLICON,502,818260,PRJNA1111477,SAMN41393723,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,535282,DUKE UNIVERSITY,2023-03-29,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,SRX24579737,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,F-Redo-PCR-Bl3,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,F-Redo-PCR-Bl3,F-Redo-PCR-Bl3,SRP508123,,,,,,,,DNA-Free PCR Mix,
SRR29055154,AMPLICON,502,14132304,PRJNA1111477,SAMN41393477,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7627521,DUKE UNIVERSITY,2022-02-24,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579736,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,23,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-658_Week_10_Label23,23,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-658,C57BL/6,,
SRR29055155,AMPLICON,502,25100,PRJNA1111477,SAMN41393722,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,80312,DUKE UNIVERSITY,2023-03-29,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579735,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,F-Redo-PCR-Bl1,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,F-Redo-PCR-Bl1,F-Redo-PCR-Bl1,SRP508123,,,,,,,,DNA-Free PCR Mix,
SRR29055156,AMPLICON,502,1604392,PRJNA1111477,SAMN41393745,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,1189845,DUKE UNIVERSITY,2022-06-14,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,SRX24579734,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,Elution-blank-5,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,BT-Elution-blank-5,Elution-blank-5,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055157,AMPLICON,502,19403304,PRJNA1111477,SAMN41393744,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,11813012,DUKE UNIVERSITY,2022-06-13,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,SRX24579733,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,Elution-blank-3,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,BT-Elution-blank-3,Elution-blank-3,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055158,AMPLICON,502,10694608,PRJNA1111477,SAMN41393743,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6143884,DUKE UNIVERSITY,2022-06-13,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,SRX24579732,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,Elution-blank-2,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,BT-Elution-blank-2,Elution-blank-2,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055159,AMPLICON,502,11325622,PRJNA1111477,SAMN41393746,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6444905,DUKE UNIVERSITY,2022-06-07,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,SRX24579731,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,Elution-blank-1,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,BT-Elution-blank-1,Elution-blank-1,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055160,AMPLICON,502,62248,PRJNA1111477,SAMN41393718,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,110101,DUKE UNIVERSITY,2023-03-29,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,SRX24579730,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,DW7-3,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,DW7-3,DW7-3,SRP508123,,,,,,,,Water for diluting DNA,
SRR29055161,AMPLICON,502,32128,PRJNA1111477,SAMN41393717,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,87090,DUKE UNIVERSITY,2023-03-29,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,SRX24579729,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,DW7-2,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,DW7-2,DW7-2,SRP508123,,,,,,,,Water for diluting DNA,
SRR29055162,AMPLICON,502,5411560,PRJNA1111477,SAMN41393563,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3572947,DUKE UNIVERSITY,2022-08-31,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579728,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,291,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-734_Week_10_Label291,291,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-734,C57BL/6,,
SRR29055163,AMPLICON,502,8130894,PRJNA1111477,SAMN41393562,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4274109,DUKE UNIVERSITY,2022-08-31,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579727,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,290,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-734_Week_13_Label290,290,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-734,C57BL/6,,
SRR29055164,AMPLICON,502,12813048,PRJNA1111477,SAMN41393551,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6942861,DUKE UNIVERSITY,2022-08-31,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579726,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,289,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-729_Week_0_Label289,289,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-729,C57BL/6,,
SRR29055165,AMPLICON,502,11331144,PRJNA1111477,SAMN41393561,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6290521,DUKE UNIVERSITY,2022-08-31,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579725,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,288,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-734_Week_0_Label288,288,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-734,C57BL/6,,
SRR29055166,AMPLICON,502,9886388,PRJNA1111477,SAMN41393557,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5454770,DUKE UNIVERSITY,2022-08-31,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579724,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,287,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-732_Week_0_Label287,287,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-732,C57BL/6,,
SRR29055167,AMPLICON,502,13819558,PRJNA1111477,SAMN41393639,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7427813,DUKE UNIVERSITY,2022-09-09,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579723,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,286,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-763_Week_10_Label286,286,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-763,C57BL/6,,
SRR29055168,AMPLICON,502,9220234,PRJNA1111477,SAMN41393499,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4975285,DUKE UNIVERSITY,2022-03-01,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579722,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,16,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-672_Week_13_Label16,16,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-672,C57BL/6,,
